	时间	文本	翻译版	大指标	对应指标	判断依据	情感	来源	具体网址	品种
1509	2013-08-08 00:00:00	"从今年9月份起至明年4月，每月的1日至15日，银川市将在三区对10种蔬菜施行价格临时调控措施。经充分调研和市场摸底，银川市决定选取百姓需求量大、价格高的黄瓜、羊角椒、蒜薹、韭菜、香芹、豆角、西红柿、西兰花、娃娃菜、大葱10种蔬菜作为调控菜。调控期间，在市辖区选取部分大中型超市门店、社区蔬菜直销店、菜篮子连锁超市、标准化菜市场作为政府价格惠民销售点，120天累计将投放7200吨，每位消费者每次购买量不得超过7.5公斤。调控菜指导零售价，原则上执行银川市北环蔬菜果品批发市场前一日批发价，最高不得超过前一日批发价5%
从今年9月份起至明年4月，每月的1日至15日，银川市将在三区对10种蔬菜施行价格临时调控措施。经充分调研和市场摸底，银川市决定选取百姓需求量大、价格高的黄瓜、羊角椒、蒜薹、韭菜、香芹、豆角、西红柿、西兰花、娃娃菜、大葱10种蔬菜作为调控菜。调控期间，在市辖区选取部分大中型超市门店、社区蔬菜直销店、菜篮子连锁超市、标准化菜市场作为政府价格惠民销售点，120天累计将投放7200吨，每位消费者每次购买量不得超过7.5公斤。调控菜指导零售价，原则上执行银川市北环蔬菜果品批发市场前一日批发价，最高不得超过前一日批发价5%
从今年9月份起至明年4月，每月的1日至15日，银川市将在三区对10种蔬菜施行价格临时调控措施。

经充分调研和市场摸底，银川市决定选取百姓需求量大、价格高的黄瓜、羊角椒、蒜薹、韭菜、香芹、豆角、西红柿、西兰花、娃娃菜、大葱10种蔬菜作为调控菜。调控期间，在市辖区选取部分大中型超市门店、社区蔬菜直销店、菜篮子连锁超市、标准化菜市场作为政府价格惠民销售点，120天累计将投放7200吨，每位消费者每次购买量不得超过7.5公斤。调控菜指导零售价，原则上执行银川市北环蔬菜果品批发市场前一日批发价，最高不得超过前一日批发价5%。
"	"From September this year to April next year, the monthly 1 to 15, Yinchuan City in the three districts of 10 kinds of vegetables to implement the price of temporary control measures.Through full investigation and market thoroughly, Yinchuan City decided to select the people demand Large and high prices of cucumber, sheep pepper, garlic sprouts, leeks, celery, beans, tomatoes, broccoli, baby food, green onions 10 kinds of vegetables as a control dish during the control period, in the municipal area to select some large and medium supermarket stores, community vegetables Direct sales shop, vegetable basket supermarket chain, the standardization of the market as a government price Huimin point of sale, 120 days will be put 7200 tons, each consumer purchase amount should not exceed 7.5 kg. Regulated vegetables guide retail price, in principle, the implementation of Yinchuan City North Central vegetable fruit wholesale market the day before the wholesale price, the maximum should not exceed the previous day wholesale price of 5%

From September this year to April next year, the monthly 1 to 15, Yinchuan City in the three districts of 10 kinds of vegetables to implement the price of temporary control measures. Yinchuan City, decided to choose the people demand, high prices of cucumber, sheep pepper, garlic sprouts, leeks, parsley, beans, tomatoes, broccoli, baby food, green onions 10 kinds of vegetables as a regulation of vegetables. During the control period, in the city area to select some large and medium-sized supermarket stores, community vegetable outlets, vegetable basket supermarket chains, standardized food market as a government price Huimin point of sale, 120 days will be put 7200 tons, each consumer can not purchase More than 7.5 kg. Regulation of vegetables to guide the retail price, in principle, the implementation of Yinchuan City, North Central vegetable fruit wholesale market the day before the wholesale price, the maximum should not exceed the previous day the wholesale price of 5%

From September this year to April next year, the monthly 1 to 15, Yinchuan City in the three districts of 10 kinds of vegetables to implement the price of temporary control measures.



Yinchuan City, decided to choose the people demand, high prices of cucumber, sheep pepper, garlic sprouts, leeks, parsley, beans, tomatoes, broccoli, baby food, green onions 10 kinds of vegetables as a regulation of vegetables. During the control period, in the city area to select some large and medium-sized supermarket stores, community vegetable outlets, vegetable basket supermarket chains, standardized food market as a government price Huimin point of sale, 120 days will be put 7200 tons, each consumer can not purchase More than 7.5 kg. Regulating vegetables to guide the retail price, in principle, the implementation of Yinchuan City, North Central vegetable fruit wholesale market the day before the wholesale price, the maximum should not exceed the previous day wholesale price of 5%.

"	经济政策	价格上限的直接定价	蔬菜施行价格临时调控措施、不得超过前一日批发价5%	正向	食品商务网	http://wap.21food.cn/news/detail888807.htm	蔬菜
1510	2011-12-26 00:00:00	玉树州委、州政府正在合理利用省政府下拨的100万元价格调控资金，对14家平价蔬菜水果店加大补贴力度，增加货运频次和数量，以保障蔬菜水果供应充足，继续发挥平抑物价的作用。	Yushu State Committee, the state government is reasonable use of the provincial government allocated 100 million price control funds, 14 affordable fruit and vegetable shop to increase subsidies to increase the frequency and quantity of cargo to ensure adequate supply of fruits and vegetables to continue to play to stabilize prices The role of.	经济政策	补贴	补贴、平抑	正向	西海都市报	http://www.qhnews.com/newscenter/system/2011/12/26/010588312.shtml	蔬菜，水果
1511	2010-03-29 00:00:00	蔬菜直销网点主要是采取政府适当补贴、通过蔬菜批发企业保本微利的直销方式，方便群众，稳定价格，保障供应。	Vegetable direct sales outlets mainly to take the appropriate government subsidies, through the wholesale business of vegetables to protect the low-profit direct way to facilitate the masses, stable prices, protection of supply.	经济政策	补贴	补贴、稳定价格	正向	农博网-- 《金融时报》	http://shuju.aweb.com.cn/technology/2010/0329/091133860.shtml	蔬菜
1512	2016-12-30 00:00:00	市委、市政府为保障元旦、春节、元宵节期间菜价的稳定，补贴了千万余元在市区185个零售经营网点开展直补限价工作	The municipal government to protect the New Year's Day, the Spring Festival, Lantern Festival during the stability of the price of vegetables, subsidies for more than 10 million yuan in the urban areas of 185 retail outlets to carry out direct sales limit	经济政策	补贴	菜价、稳定、补贴	正向	西宁晚报	http://www.qh.gov.cn/zwgk/system/2016/12/30/010246369.shtml	蔬菜
1513	2016-12-30 00:00:00	　针对销售网点蔬菜配送和销售衔接方面存在的问题等，督查组进行了现场指导和协调，并要求各销售网点认真做好运营和监管，保障市场供应，稳定市场价格	For the sales outlets of vegetable distribution and sales convergence problems, inspection team conducted on-site guidance and coordination, and asked the sales outlets to do a good job in operation and supervision, to protect the market supply, stable market prices	经济政策	蔬菜流通环节的监管	监管、稳定市场价格	正向	西宁晚报	http://www.qh.gov.cn/zwgk/system/2016/12/30/010246369.shtml	蔬菜
1514	2011-01-05 00:00:00	贵阳市农业委员会总农艺师王祖泽说,为了稳定菜价,贵阳市正在组织加快采摘和收购,到距离贵阳市区较近的周边乡镇采购蔬菜。并在运输环节给予补贴,交通受阻时优先放行运送蔬菜的车辆。	Guiyang City Agricultural Committee, the total agronomist Wang Zuze said that in order to stabilize the price of vegetables, Guiyang City is organizing to speed up the picking and acquisition, to the surrounding town of Guiyang near the neighboring villages and towns to purchase vegetables. And in the transport links to give subsidies, traffic is blocked when the priority release of vegetables transport vehicles.	经济政策	补贴	稳定菜价、补贴	正向	新华网	http://news.qq.com/a/20110106/000418.htm	蔬菜
1515	2013-08-27 00:00:00	受旱涝灾害等因素影响，近期一些地区蔬菜价格上涨压力明显增加。一些地方政府探索运用价格调节基金，扶持生产，补贴流通环节，以保障供应，稳定菜价。	Affected by drought and other factors, the recent rise in some areas of vegetable prices increased significantly. Some local governments to explore the use of price adjustment funds to support the production, subsidies and circulation links to protect the supply and stability of vegetable prices.	经济政策	补贴	补贴、稳定菜价	正向	新华网	http://stock.sohu.com/20130827/n385197349.shtml	蔬菜
1516	2013-08-27 00:00:00	为平抑菜价，贵州省遵义市政府决定投入价格调节基金的储备金2000万元用于调控流通市场、蔬菜平价店、发展速生蔬菜、补贴弱势群体等环节。	To stabilize the price of vegetables, Zunyi City, Guizhou Province, decided to put the price adjustment fund reserves of 20 million yuan for the regulation of circulation, vegetable prices, the development of fast-growing vegetables, subsidies and other vulnerable groups.	经济政策	补贴	价格调节基金、平抑菜价	正向	新华网	http://stock.sohu.com/20130827/n385197349.shtml	蔬菜
1517	2013-07-01 00:00:00	为平抑全省蔬菜价格，省政府及时采取措施，通过政府补贴控制蔬菜批零差价，减免摊位费，建设蔬菜直销店等方式很大程度上降低了蔬菜流通成本，对稳定全省蔬菜价格起到了重要作用。	In order to stabilize the province's vegetable prices, the provincial government to take timely measures to support the government subsidies to control the wholesale and retail prices of vegetables, the reduction of booth fees, the construction of vegetable outlets, etc. to a large extent reduce the cost of vegetable circulation, the stability of the province's vegetable prices played an important effect.	经济政策	补贴	平抑、补贴	正向	青海省商务厅市场运行调节处 	http://qinghai.mofcom.gov.cn/article/sjgongzuody/201301/20130108514355.shtml	蔬菜
1518	2014-01-21 00:00:00	据省商务厅相关负责人介绍，日前省商务厅出台《关于做好省级肉菜投放和补贴销售保障春节市场供应有关工作的通知》，要求各地商务部门组织好本地企业的肉菜投放、储备和补贴销售工作，稳定市场价格，保障市场供应。	"According to the relevant person in charge of the Provincial Department of Commerce, the Provincial Department of Commerce recently issued ""on the provincial meat dishes to do a good job and subsidies to support the supply of the Spring Festival market supply notice"", asked the local business departments to organize local enterprises meat dishes, And subsidize sales work, stabilize the market price, protect the market supply."	经济政策	补贴	补贴、稳定市场价格	正向	中国蔬菜网	http://guoshu.jinnong.cn/news/2014/1/21/201412190889337.shtml	蔬菜
